time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-23T21:44:21.000Z,52.0103,-173.9334,156.5,3,ml,,,,0.34,ak,ak11721618,2015-09-30T00:09:12.876Z,"27km SE of Atka, Alaska",earthquake
2015-09-23T21:36:43.660Z,33.4915,-116.5166667,9.21,0.45,ml,15,112,0.06691,0.12,ci,ci37464704,2015-09-23T21:49:40.934Z,"16km ESE of Anza, California",earthquake
2015-09-23T21:32:05.830Z,33.4916667,-116.5186667,9.87,0.43,ml,20,92,0.06646,0.12,ci,ci37464696,2015-09-23T21:48:36.359Z,"16km ESE of Anza, California",earthquake
2015-09-23T21:26:52.500Z,18.4272,-64.5893,2,1.5,Md,3,180,0.02694946,0.05,pr,pr15266013,2015-09-24T01:09:05.497Z,"3km ENE of Road Town, British Virgin Islands",earthquake
2015-09-23T21:22:29.830Z,34.3038333,-116.438,9.9,1.13,ml,27,75,0.04752,0.11,ci,ci37464688,2015-09-23T21:46:53.370Z,"21km N of Yucca Valley, California",earthquake
2015-09-23T21:17:04.000Z,62.3454,-152.3895,128.9,1.4,ml,,,,0.63,ak,ak11726834,2015-09-30T00:07:44.353Z,"118km W of Talkeetna, Alaska",earthquake
2015-09-23T21:08:29.035Z,37.302,-114.6422,2.6,1.7,ml,10,134.44,0.342,0.1034,nn,nn00511926,2015-09-23T21:27:30.469Z,"36km SSW of Caliente, Nevada",earthquake
2015-09-23T21:02:05.000Z,51.8863,178.8523,73.1,2.1,ml,,,,0.53,ak,ak11726833,2015-09-30T00:08:05.495Z,"24km ESE of Little Sitkin Island, Alaska",earthquake
2015-09-23T20:51:37.230Z,33.8353333,-117.4988333,2.55,1.03,ml,41,71,0.04824,0.12,ci,ci37464664,2015-09-23T21:09:24.871Z,"5km SSE of Home Gardens, California",quarry blast
2015-09-23T20:47:26.000Z,63.3104,-151.1174,17.3,0.5,ml,,,,0.43,ak,ak11726831,2015-09-30T00:07:43.654Z,"108km W of Cantwell, Alaska",earthquake
2015-09-23T20:46:54.000Z,60.9441,-148.5092,28.1,1.6,ml,,,,0.58,ak,ak11721566,2015-09-30T00:06:08.357Z,"21km NNE of Whittier, Alaska",earthquake
2015-09-23T20:45:38.000Z,65.9416,-148.2365,13,1.1,ml,,,,0.77,ak,ak11726829,2015-09-30T00:07:42.851Z,"122km N of College, Alaska",earthquake
2015-09-23T20:43:55.000Z,60.1332,-141.3811,0,1.3,ml,,,,0.31,ak,ak11721565,2015-09-30T00:06:11.577Z,"58km E of Cape Yakataga, Alaska",earthquake
2015-09-23T20:40:25.000Z,63.3203,-151.7868,6.8,0.9,ml,,,,0.74,ak,ak11721563,2015-09-30T00:06:50.212Z,"140km NW of Talkeetna, Alaska",earthquake
2015-09-23T20:39:16.630Z,45.7981667,-123.3195,0.02,1.68,ml,8,140,0.2023,0.42,uw,uw61083491,2015-09-25T23:03:53.610Z,"11km SW of Vernonia, Oregon",explosion
2015-09-23T20:39:09.140Z,38.0975,-122.2403333,6.16,1.01,md,18,107,0.0258,0.06,nc,nc72528751,2015-09-23T22:59:34.100Z,"1km ESE of Vallejo, California",earthquake
2015-09-23T20:18:13.710Z,33.1065,-117.1155,-0.66,0.85,ml,8,120,0.1064,0.17,ci,ci37464648,2015-09-23T20:54:27.712Z,"4km WSW of Escondido, California",quarry blast
2015-09-23T20:13:48.580Z,46.46,-119.005,0.019,1.44,md,8,154,0.04885,0.43,uw,uw61083466,2015-09-25T23:00:12.700Z,"18km SE of Basin City, Washington",explosion
2015-09-23T19:57:06.560Z,36.0726667,-117.8848333,2.77,-0.2,ml,10,169,0.05112,0.05,ci,ci37464624,2015-09-23T20:49:24.350Z,"6km ENE of Coso Junction, California",earthquake
2015-09-23T19:42:17.400Z,18.878,-67.237,5,3.5,Md,22,208.8,0.42400481,0.23,pr,pr15266009,2015-09-24T03:44:45.967Z,"45km NNW of San Antonio, Puerto Rico",earthquake
2015-09-23T19:38:31.800Z,36.7511667,-121.598,0.02,1.45,md,36,42,0.02953,0.17,nc,nc72528726,2015-09-23T22:55:02.990Z,"0km NE of Quarry near Salinas, CA",quarry blast
2015-09-23T19:35:19.000Z,62.3968,-148.2317,50,1.6,ml,,,,0.59,ak,ak11721515,2015-09-30T00:06:10.919Z,"74km NNE of Sutton-Alpine, Alaska",earthquake
2015-09-23T19:32:16.170Z,-30.2865,-72.0155,15.84,4.2,mb,,160,0.506,0.57,us,us20003nfv,2015-09-24T03:35:01.963Z,"74km WSW of Coquimbo, Chile",earthquake
2015-09-23T19:30:06.000Z,63.3727,-152.6735,13.8,0.8,ml,,,,0.69,ak,ak11721513,2015-09-30T00:07:14.556Z,"154km ENE of McGrath, Alaska",earthquake
2015-09-23T19:29:04.900Z,33.6808333,-117.2206667,-0.65,1.14,ml,16,91,0.08334,0.21,ci,ci37464616,2015-09-23T20:32:30.766Z,"9km SW of Menifee, California",quarry blast
2015-09-23T19:26:11.000Z,60.3653,-152.3675,87.8,1.5,ml,,,,0.41,ak,ak11726824,2015-09-30T00:07:41.661Z,"24km ESE of Redoubt Volcano, Alaska",earthquake
2015-09-23T19:20:36.910Z,34.3613333,-117.0211667,-1.79,1.19,ml,33,67,0.1049,0.14,ci,ci37464608,2015-09-23T20:29:57.019Z,"10km SSW of Lucerne Valley, California",quarry blast
2015-09-23T19:20:32.000Z,19.5015,-155.4586667,5.636,1.11,md,29,60,0.02825,0.1,hv,hv61044236,2015-09-23T23:13:34.380Z,"24km WNW of Volcano, Hawaii",earthquake
2015-09-23T19:20:27.350Z,40.3215,-124.4866667,23.59,2.13,md,11,299,0.1547,0.02,nc,nc72528721,2015-09-23T23:03:35.710Z,"34km SSW of Ferndale, California",earthquake
2015-09-23T19:15:47.520Z,33.915,-116.7985,17.58,2.56,ml,106,14,0.01205,0.14,ci,ci37464600,2015-09-23T20:18:03.780Z,"1km WSW of Cabazon, California",earthquake
2015-09-23T19:10:19.190Z,34.0896667,-117.4458333,4.62,0.83,ml,20,104,0.01149,0.09,ci,ci37464592,2015-09-23T19:55:43.773Z,"1km SE of Fontana, California",earthquake
2015-09-23T19:08:22.590Z,33.4898333,-116.5158333,9.34,0.09,ml,14,123,0.06867,0.1,ci,ci37464584,2015-09-23T19:51:21.525Z,"16km ESE of Anza, California",earthquake
2015-09-23T19:06:04.810Z,35.0721667,-118.3128333,4.01,0.9,ml,14,66,0.08472,0.09,ci,ci37464576,2015-09-23T19:49:01.537Z,"13km W of Mojave, California",earthquake
2015-09-23T19:04:19.990Z,45.8626667,-112.025,-2,0.05,md,6,128,0.106,0.03,mb,mb80099064,2015-09-23T23:41:42.300Z,"5km E of Whitehall, Montana",quarry blast
2015-09-23T19:02:03.540Z,46.0201667,-112.4761667,-2,1.56,md,7,100,0.199,0.16,mb,mb80099004,2015-09-23T20:55:51.070Z,"4km ENE of Butte, Montana",quarry blast
2015-09-23T18:56:23.680Z,34.3046667,-116.441,9.65,1.23,ml,25,71,0.05014,0.12,ci,ci37464560,2015-09-23T19:46:31.870Z,"21km N of Yucca Valley, California",earthquake
2015-09-23T18:54:30.840Z,38.8003333,-122.8583333,4.06,1.31,md,13,94,0.04983,0.03,nc,nc72528676,2015-09-23T21:58:21.270Z,"9km WNW of The Geysers, California",earthquake
2015-09-23T18:53:42.000Z,64.9803,-147.3301,0,1.6,ml,,,,0.5,ak,ak11721506,2015-09-30T00:06:12.999Z,"22km NNE of Badger, Alaska",earthquake
2015-09-23T18:53:05.040Z,37.5473333,-118.8301667,6.11,0.66,md,16,146,0.04263,0.03,nc,nc72528681,2015-09-23T21:55:50.500Z,"16km SE of Mammoth Lakes, California",earthquake
2015-09-23T18:47:51.770Z,-38.2637,176.0992,180.83,5,mb,,46,0.796,1.09,us,us20003nf0,2015-09-27T14:26:09.415Z,"18km SW of Rotorua, New Zealand",earthquake
2015-09-23T18:47:50.270Z,33.4936667,-116.5188333,9.37,0.89,ml,33,71,0.06447,0.12,ci,ci37464552,2015-09-23T19:44:15.760Z,"16km ESE of Anza, California",earthquake
2015-09-23T18:47:23.600Z,6.5394,-73.4818,140.68,4.4,mb,,96,0.754,0.66,us,us20003nfc,2015-09-24T04:32:55.294Z,"17km S of El Carmen, Colombia",earthquake
2015-09-23T18:33:25.480Z,44.4365,-123.0095,0.017,0.73,md,6,146,0.06585,1.82,uw,uw61083426,2015-09-25T22:50:22.670Z,"5km NNW of Brownsville, Oregon",explosion
2015-09-23T18:31:54.000Z,62.8785,-151.3036,107.6,1.3,ml,,,,0.38,ak,ak11726822,2015-09-30T00:07:40.893Z,"87km NW of Talkeetna, Alaska",earthquake
2015-09-23T18:19:09.470Z,37.4911,-116.1823,11.6,0.4,ml,10,155.32,0.283,0.1542,nn,nn00512040,2015-09-24T16:48:09.760Z,"79km SSE of Warm Springs, Nevada",earthquake
2015-09-23T18:17:10.000Z,53.1694,-166.7415,34.5,2.7,ml,,,,0.25,ak,ak11721465,2015-09-30T00:09:57.505Z,"79km S of Unalaska, Alaska",earthquake
2015-09-23T18:15:11.900Z,34.4818333,-117.9695,7.94,0.5,ml,7,115,0.03482,0.07,ci,ci37464528,2015-09-23T19:39:48.058Z,"5km SSE of Littlerock, California",earthquake
2015-09-23T18:08:53.000Z,61.7624,-148.97,34.7,1.4,ml,,,,0.45,ak,ak11721463,2015-09-30T00:06:14.422Z,"7km WSW of Sutton-Alpine, Alaska",earthquake
2015-09-23T18:07:10.800Z,18.8201,-64.9654,38,2.8,Md,7,219.6,0.46622563,0.2,pr,pr15266011,2015-09-24T02:09:55.517Z,"53km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-23T17:55:10.000Z,59.9349,-153.4827,129.6,1.8,ml,,,,0.48,ak,ak11726819,2015-09-30T00:07:40.238Z,"73km SW of Redoubt Volcano, Alaska",earthquake
2015-09-23T17:52:59.440Z,45.9501667,-111.5173333,-2,1.26,ml,6,147,0.276,0.03,mb,mb80098994,2015-09-23T19:17:25.130Z,"6km NNE of Three Forks, Montana",quarry blast
2015-09-23T17:47:32.000Z,59.5282,-148.9124,9.9,2.8,ml,,,,0.66,ak,ak11721455,2015-09-30T00:08:18.378Z,"70km SSE of Seward, Alaska",earthquake
2015-09-23T17:44:30.000Z,51.5107,-179.5531,61.8,1.9,ml,,,,0.41,ak,ak11726817,2015-09-30T00:07:39.482Z,"41km NW of Amatignak Island, Alaska",earthquake
2015-09-23T17:44:06.000Z,51.8888,-177.7612,6.6,1.5,ml,,,,0.55,ak,ak11721454,2015-09-30T00:07:12.443Z,"26km E of Tanaga Volcano, Alaska",earthquake
2015-09-23T17:41:21.000Z,62.1571,-153.3108,4.4,1.4,ml,,,,0.65,ak,ak11721451,2015-09-30T00:06:47.998Z,"147km SE of McGrath, Alaska",earthquake
2015-09-23T17:40:04.030Z,33.3631667,-116.2718333,10.8,0.57,ml,17,141,0.08766,0.11,ci,ci37464520,2015-09-23T18:08:01.597Z,"15km NE of Borrego Springs, California",earthquake
2015-09-23T17:36:47.000Z,64.7095,-148.1307,0.7,0,ml,,,,0.12,ak,ak11721448,2015-09-30T00:07:11.498Z,"16km SSW of Ester, Alaska",earthquake
2015-09-23T17:33:15.000Z,56.5372,-156.5099,49.9,2.4,ml,,,,1,ak,ak11726813,2015-09-30T00:07:38.628Z,"96km NW of Chirikof Island, Alaska",earthquake
2015-09-23T17:28:53.200Z,44.461,-110.9713333,3.93,2.05,ml,17,113,0.098,0.17,uu,uu60124397,2015-09-23T22:51:46.770Z,"11km W of Old Faithful Geyser, Wyoming",earthquake
2015-09-23T17:28:14.030Z,44.4595,-110.9678333,4.25,0.99,md,11,118,0.095,0.2,uu,uu60124392,2015-09-23T22:39:55.710Z,"11km W of Old Faithful Geyser, Wyoming",earthquake
2015-09-23T17:16:44.000Z,53.5411,-165.3677,60.3,2.5,ml,,,,0.36,ak,ak11721464,2015-09-30T00:06:44.515Z,"71km SSE of Akutan, Alaska",earthquake
2015-09-23T17:06:10.230Z,-30.2833,-73.1021,10,4.6,mb,,125,1.325,1,us,us20003ndp,2015-09-24T01:09:11.683Z,"173km WSW of Coquimbo, Chile",earthquake
2015-09-23T17:02:30.610Z,33.4898333,-116.5176667,9.3,0.46,ml,18,93,0.0684,0.11,ci,ci37464512,2015-09-23T18:03:24.470Z,"16km ESE of Anza, California",earthquake
2015-09-23T16:58:48.800Z,18.9358,-64.4158,42,2.4,Md,6,284.4,0.22008724,0.1,pr,pr15266010,2015-09-23T21:58:27.469Z,"61km NNE of Road Town, British Virgin Islands",earthquake
2015-09-23T16:58:37.000Z,63.552,-150.8557,6.4,1.4,ml,,,,0.56,ak,ak11721415,2015-09-30T00:06:46.755Z,"96km WNW of Cantwell, Alaska",earthquake
2015-09-23T16:48:10.000Z,65.1898,-149.0419,20.1,0.7,ml,,,,0.74,ak,ak11721414,2015-09-30T00:07:10.272Z,"61km NW of Ester, Alaska",earthquake
2015-09-23T16:47:10.210Z,33.5148333,-116.5886667,13.4,0.39,ml,17,75,0.02255,0.1,ci,ci37464504,2015-09-23T17:50:55.188Z,"9km ESE of Anza, California",earthquake
2015-09-23T16:43:09.982Z,38.5496,-118.4523,5.3,0.5,ml,5,151.47,0.096,0.1023,nn,nn00511841,2015-09-23T17:01:15.381Z,"15km E of Hawthorne, Nevada",earthquake
2015-09-23T16:39:03.550Z,33.459,-116.5861667,9.24,0.47,ml,14,127,0.03804,0.07,ci,ci37464496,2015-09-23T17:48:17.254Z,"13km SE of Anza, California",earthquake
2015-09-23T16:30:02.000Z,59.8559,-153.5111,130.8,2,ml,,,,0.44,ak,ak11726809,2015-09-30T00:07:37.754Z,"79km E of Old Iliamna, Alaska",earthquake
2015-09-23T16:19:35.120Z,33.4908333,-116.516,9.28,0.34,ml,17,123,0.06766,0.1,ci,ci37464488,2015-09-23T17:45:43.127Z,"16km ESE of Anza, California",earthquake
2015-09-23T16:18:37.980Z,-6.136,103.504,17.86,5.4,mb,,41,3.426,1.63,us,us20003ncu,2015-09-23T20:47:29.875Z,"106km SSW of Biha, Indonesia",earthquake
2015-09-23T16:14:57.710Z,33.887,-116.8488333,15.73,0.65,ml,25,130,0.06835,0.13,ci,ci37464472,2015-09-23T17:43:21.725Z,"5km SSE of Banning, California",earthquake
2015-09-23T16:12:43.000Z,60.5134,-143.1979,8,1.4,ml,,,,0.67,ak,ak11721401,2015-09-30T00:06:15.934Z,"65km NW of Cape Yakataga, Alaska",earthquake
2015-09-23T16:10:04.600Z,35.9775,-96.8086,4.472,2.5,ml,,53,,0.61,us,us20003ndj,2015-09-24T00:12:59.118Z,"3km WSW of Cushing, Oklahoma",earthquake
2015-09-23T15:59:08.000Z,51.2958,-174.2727,25,1.6,ml,,,,0.33,ak,ak11726806,2015-09-30T00:07:36.836Z,"100km S of Atka, Alaska",earthquake
2015-09-23T15:56:16.000Z,63.1109,-150.9518,124.9,1.3,ml,,,,0.39,ak,ak11726805,2015-09-30T00:07:35.921Z,"97km NNW of Talkeetna, Alaska",earthquake
2015-09-23T15:51:51.990Z,-30.8725,-71.9558,22.44,4.3,mb,,185,0.339,0.96,us,us20003nch,2015-09-25T00:33:07.108Z,"78km WSW of Ovalle, Chile",earthquake
2015-09-23T15:51:14.000Z,60.0444,-140.5999,5.8,1.3,ml,,,,0.53,ak,ak11721375,2015-09-30T00:06:45.822Z,"73km NW of Yakutat, Alaska",earthquake
2015-09-23T15:29:53.440Z,36.0791667,-117.8546667,2.63,0.8,ml,16,93,0.03849,0.07,ci,ci37464464,2015-09-23T18:10:50.879Z,"9km ENE of Coso Junction, California",earthquake
2015-09-23T15:25:12.000Z,-31.545,-71.822,37.2,3.7,mb,,,,0.92,us,us20003nc8,2015-09-25T00:24:49.039Z,"63km W of Illapel, Chile",earthquake
2015-09-23T15:21:55.000Z,51.852,-174.6309,53.4,4.3,ml,,,,0.69,ak,ak11721366,2015-09-30T00:07:09.968Z,"48km SW of Atka, Alaska",earthquake
2015-09-23T15:13:27.000Z,59.5747,-135.4619,7.6,1.9,ml,,,,0.72,ak,ak11721365,2015-09-30T00:07:09.467Z,"15km NNW of Skagway, Alaska",earthquake
2015-09-23T15:09:48.930Z,-30.9751,-71.5876,29.16,4.1,mb,,168,0.303,0.64,us,us20003nw2,2015-09-25T00:19:28.343Z,"55km SW of Ovalle, Chile",earthquake
2015-09-23T15:06:46.100Z,-32.408,-72.4556,10,4.4,mb,,179,0.922,0.75,us,us20003nc2,2015-09-25T00:10:57.755Z,"104km NW of Valparaiso, Chile",earthquake
2015-09-23T15:00:25.058Z,36.9426,-117.7423,11.4,0.3,ml,5,288.54,0.301,0.1327,nn,nn00512038,2015-09-24T16:38:48.670Z,"47km NE of Lone Pine, California",earthquake
2015-09-23T14:53:39.000Z,-30.848,-71.567,42.3,4.1,ml,,,,0.72,us,us20003nbv,2015-09-23T22:56:19.642Z,"44km SW of Ovalle, Chile",earthquake
2015-09-23T14:47:28.370Z,-31.4281,-71.9262,10,4,ml,,192,0.792,0.77,us,us20003nbs,2015-09-23T22:50:27.560Z,"75km WNW of Illapel, Chile",earthquake
2015-09-23T14:44:30.630Z,36.3737,140.0173,73.01,4.5,mb,,94,0.199,1.09,us,us20003nbr,2015-09-24T17:20:49.563Z,"6km S of Mooka, Japan",earthquake
2015-09-23T14:40:59.250Z,33.38,-116.39,9.1,0.89,ml,37,109,0.05647,0.18,ci,ci37464448,2015-09-23T17:50:21.790Z,"14km N of Borrego Springs, California",earthquake
2015-09-23T14:36:53.000Z,59.8146,-151.6582,55.9,1.5,ml,,,,0.28,ak,ak11721340,2015-09-30T00:07:08.665Z,"10km ENE of Anchor Point, Alaska",earthquake
2015-09-23T14:35:10.007Z,36.3599,-116.8832,0,0.6,ml,17,170.13,0.245,0.1056,nn,nn00511838,2015-09-23T16:52:01.304Z,"61km S of Beatty, Nevada",earthquake
2015-09-23T14:30:17.000Z,63.0397,-151.8059,3.1,1.4,ml,,,,0.56,ak,ak11721337,2015-09-30T00:06:15.236Z,"117km NW of Talkeetna, Alaska",earthquake
2015-09-23T14:27:38.000Z,58.6514,-137.9996,18.6,2,ml,,,,0.54,ak,ak11726799,2015-09-30T00:07:35.019Z,"134km WNW of Gustavus, Alaska",earthquake
2015-09-23T14:15:47.450Z,-3.9001,139.65,35.49,4.2,mb,,89,7.452,0.94,us,us20003nbj,2015-09-23T22:18:18.580Z,"174km SW of Abepura, Indonesia",earthquake
2015-09-23T14:11:44.910Z,34.3753333,-116.4626667,9.13,0.85,ml,33,63,0.1067,0.16,ci,ci37464440,2015-09-23T17:42:18.673Z,"29km N of Yucca Valley, California",earthquake
2015-09-23T14:10:40.000Z,51.8682,-179.1529,27.5,1.6,ml,,,,0.33,ak,ak11726798,2015-09-30T00:07:33.846Z,"67km N of Amatignak Island, Alaska",earthquake
2015-09-23T14:05:57.510Z,-31.4238,-71.573,35,4.4,mb,,145,0.749,1.45,us,us20003nbe,2015-09-23T22:08:42.212Z,"45km WNW of Illapel, Chile",earthquake
2015-09-23T14:02:11.000Z,64.9583,-148.9393,21,1.4,ml,,,,0.65,ak,ak11721333,2015-09-30T00:06:43.967Z,"43km N of North Nenana, Alaska",earthquake
2015-09-23T13:46:14.000Z,63.4867,-151.207,3.1,1.8,ml,,,,0.66,ak,ak11721309,2015-09-30T00:06:43.086Z,"113km W of Cantwell, Alaska",earthquake
2015-09-23T13:32:00.080Z,27.9293,139.6035,513.23,4.3,mb,,30,2.438,0.56,us,us20003nb5,2015-09-23T21:34:28.743Z,"274km WNW of Chichi-shima, Japan",earthquake
2015-09-23T13:29:14.000Z,51.7427,-179.5447,91.7,2.1,ml,,,,0.56,ak,ak11721305,2015-09-30T00:07:07.987Z,"61km NNW of Amatignak Island, Alaska",earthquake
2015-09-23T13:29:06.970Z,33.635,-116.7138333,13.63,0.15,ml,28,54,0.04752,0.1,ci,ci37464424,2015-09-23T17:32:54.636Z,"10km NNW of Anza, California",earthquake
2015-09-23T13:24:37.098Z,36.8946,-117.738,4,0.6,ml,10,248.21,0.314,0.106,nn,nn00511836,2015-09-23T16:24:14.302Z,"43km NE of Lone Pine, California",earthquake
2015-09-23T13:20:28.990Z,46.8648333,-111.9105,4.32,-0.18,md,7,227,0.163,0.06,mb,mb80098969,2015-09-23T14:08:18.970Z,"18km N of Helena Valley Northeast, Montana",earthquake
2015-09-23T13:19:25.000Z,63.5013,-151.2039,1,0.9,ml,,,,0.55,ak,ak11721303,2015-09-30T00:06:17.331Z,"113km W of Cantwell, Alaska",earthquake
2015-09-23T13:18:24.000Z,63.5184,-150.8022,12.7,1,ml,,,,0.57,ak,ak11721301,2015-09-30T00:06:42.183Z,"93km W of Cantwell, Alaska",earthquake
2015-09-23T13:15:33.860Z,34.1341667,-117.6693333,4.15,0.52,ml,15,101,0.0292,0.1,ci,ci37464416,2015-09-23T17:26:29.402Z,"4km NNW of Upland, California",earthquake
2015-09-23T13:05:30.000Z,18.9482,-67.7052,24,2.8,Md,4,324,0.60097293,0.07,pr,pr15266008,2015-09-23T21:08:01.926Z,"81km NW of Aguadilla, Puerto Rico",earthquake
2015-09-23T12:56:33.000Z,51.6695,-174.9261,46.9,1.2,ml,,,,0.52,ak,ak11726792,2015-09-30T00:07:32.807Z,"76km SW of Atka, Alaska",earthquake
2015-09-23T12:54:38.000Z,61.5226,-151.5859,76.2,2.6,ml,,,,0.68,ak,ak11721291,2015-09-30T00:10:42.082Z,"85km WSW of Willow, Alaska",earthquake
2015-09-23T12:48:37.000Z,58.6318,-138.0366,12.5,2.1,ml,,,,0.6,ak,ak11721288,2015-09-30T00:07:07.088Z,"136km WNW of Gustavus, Alaska",earthquake
2015-09-23T12:44:14.000Z,62.4754,-149.8095,58.3,1.3,ml,,,,0.47,ak,ak11721286,2015-09-30T00:06:41.279Z,"22km NE of Talkeetna, Alaska",earthquake
2015-09-23T12:43:56.469Z,37.0793,-116.2935,6.2,-0.1,ml,20,66.53,0.107,0.1281,nn,nn00511834,2015-09-23T16:14:52.827Z,"45km ENE of Beatty, Nevada",earthquake
2015-09-23T12:43:16.670Z,36.0706667,-117.8838333,2.58,0.39,ml,13,65,0.05252,0.13,ci,ci37464400,2015-09-23T21:05:05.182Z,"6km ENE of Coso Junction, California",earthquake
2015-09-23T12:21:34.000Z,63.2293,-150.5284,117.7,1.2,ml,,,,0.37,ak,ak11726788,2015-09-30T00:07:32.126Z,"81km WSW of Cantwell, Alaska",earthquake
2015-09-23T12:10:42.020Z,40.756,-124.2768333,22.84,2.27,md,17,198,0.05661,0.05,nc,nc72528141,2015-09-29T00:26:21.743Z,"8km WNW of Humboldt Hill, California",earthquake
2015-09-23T12:07:17.920Z,33.4935,-116.5203333,9.84,0.65,ml,37,87,0.06445,0.14,ci,ci37464392,2015-09-23T17:23:53.790Z,"16km ESE of Anza, California",earthquake
2015-09-23T12:03:08.000Z,63.5465,-150.6698,7.8,1.2,ml,,,,0.54,ak,ak11721265,2015-09-30T00:07:45.738Z,"87km WNW of Cantwell, Alaska",earthquake
2015-09-23T12:01:34.000Z,53.87,-163.8544,25.7,2.2,ml,,,,0.59,ak,ak11721264,2015-09-30T00:07:06.157Z,"112km SSW of False Pass, Alaska",earthquake
2015-09-23T11:59:59.520Z,37.4775,-118.7811667,6.18,1.73,md,29,153,0.04841,0.04,nc,nc72528131,2015-09-23T17:48:36.230Z,"25km SE of Mammoth Lakes, California",earthquake
2015-09-23T11:53:04.460Z,8.2882,123.3438,59.89,4.5,mb,,93,2.524,0.96,us,us20003nat,2015-09-23T12:35:19.447Z,"13km N of Dumingag, Philippines",earthquake
2015-09-23T11:52:52.080Z,33.3543333,-116.3385,9.71,0.85,ml,35,101,0.1082,0.2,ci,ci37464376,2015-09-23T17:01:51.620Z,"12km NNE of Borrego Springs, California",earthquake
2015-09-23T11:50:03.000Z,60.1071,-139.417,4.6,1.8,ml,,,,0.5,ak,ak11721260,2015-09-30T00:07:05.204Z,"64km NNE of Yakutat, Alaska",earthquake
2015-09-23T11:46:55.830Z,45.9553333,-122.605,14.117,1.64,ml,33,52,0.1316,0.15,uw,uw61083331,2015-09-23T19:49:28.899Z,"11km NNE of La Center, Washington",earthquake
2015-09-23T11:32:40.490Z,-31.6274,-71.9423,10,5,mb,,132,0.986,0.73,us,us20003nam,2015-09-23T16:49:46.653Z,"73km W of Illapel, Chile",earthquake
2015-09-23T11:16:56.000Z,60.2071,-141.3387,0,1.1,ml,,,,0.43,ak,ak11721258,2015-09-30T00:07:45.070Z,"62km ENE of Cape Yakataga, Alaska",earthquake
2015-09-23T11:16:44.597Z,38.9852,-118.3193,10.2,0.8,ml,7,117.8,0.181,0.0471,nn,nn00511829,2015-09-23T15:49:57.655Z,"36km WNW of Gabbs, Nevada",earthquake
2015-09-23T11:16:39.000Z,62.9964,-150.7191,102.9,2.1,ml,,,,0.32,ak,ak11721253,2015-09-30T00:07:47.545Z,"81km NNW of Talkeetna, Alaska",earthquake
2015-09-23T11:09:08.670Z,36.4611667,-121.0433333,7.54,1.91,md,62,132,0.1058,0.07,nc,nc72528111,2015-09-24T20:13:48.240Z,"23km NE of Greenfield, California",earthquake
2015-09-23T11:03:10.000Z,64.7283,-149.2463,14.5,0.1,ml,,,,0.51,ak,ak11721457,2015-09-30T00:06:13.720Z,"17km NNW of North Nenana, Alaska",earthquake
2015-09-23T11:03:03.000Z,51.5556,178.9236,17.2,2.7,ml,,,,0.5,ak,ak11721235,2015-09-30T00:08:39.966Z,"52km SSE of Little Sitkin Island, Alaska",earthquake
2015-09-23T10:53:16.000Z,52.8521,-167.5192,34.2,1.8,ml,,,,0.49,ak,ak11721233,2015-09-30T00:07:03.605Z,"91km E of Nikolski, Alaska",earthquake
2015-09-23T10:47:08.000Z,63.3888,-151.193,13.2,0.8,ml,,,,0.69,ak,ak11721230,2015-09-30T00:07:46.739Z,"112km W of Cantwell, Alaska",earthquake
2015-09-23T10:43:06.820Z,33.9698333,-116.7956667,17.26,1.21,ml,63,50,0.05676,0.15,ci,ci37464368,2015-09-23T17:16:38.800Z,"6km N of Cabazon, California",earthquake
2015-09-23T10:43:01.000Z,63.4014,-151.1635,11.4,2.5,ml,,,,0.69,ak,ak11721223,2015-09-30T00:11:03.771Z,"110km W of Cantwell, Alaska",earthquake
2015-09-23T10:40:24.640Z,41.0761667,-111.6703333,10.77,0.55,md,19,61,0.135,0.14,uu,uu60124372,2015-09-23T21:52:42.850Z,"4km N of Morgan, Utah",earthquake
2015-09-23T10:39:21.940Z,46.6008333,-119.8598333,6.337,0.97,ml,13,91,0.04249,0.09,uw,uw61083321,2015-09-23T17:26:03.770Z,"9km SSE of Desert Aire, Washington",earthquake
2015-09-23T10:24:33.000Z,59.9333,-152.884,101.3,1.8,ml,,,,0.36,ak,ak11726777,2015-09-30T00:07:57.959Z,"61km WNW of Anchor Point, Alaska",earthquake
2015-09-23T10:07:04.950Z,44.5591667,-110.9761667,10.12,0.32,md,7,96,0.101,0.08,uu,uu60124367,2015-09-23T21:40:53.070Z,"15km SE of West Yellowstone, Montana",earthquake
2015-09-23T10:00:34.000Z,60.2231,-141.3167,0,1.1,ml,,,,0.29,ak,ak11721129,2015-09-30T00:07:48.883Z,"64km ENE of Cape Yakataga, Alaska",earthquake
2015-09-23T09:50:42.040Z,34.1326667,-117.6755,3.93,0.35,ml,19,94,0.03326,0.16,ci,ci37464360,2015-09-23T16:34:41.353Z,"5km NNW of Upland, California",earthquake
2015-09-23T09:43:27.000Z,53.5315,-167.4615,13.2,2,ml,,,,0.66,ak,ak11721126,2015-09-30T00:07:02.615Z,"71km WSW of Unalaska, Alaska",earthquake
2015-09-23T09:37:27.000Z,64.5324,-149.2156,17.3,0.3,ml,,,,0.34,ak,ak11721452,2015-09-30T00:06:48.768Z,"7km SW of North Nenana, Alaska",earthquake
